--- Relatório Detalhado de Falhas de Localização ---

Arquivo                   | Score IoU
img_010697.jpg            | 0.000
img_012444.jpg            | 0.000
img_004762.jpg            | 0.000
img_012379.jpg            | 0.000
img_010973.jpg            | 0.000
img_003328.jpg            | 0.000
img_004295.jpg            | 0.000
img_002187.jpg            | 0.000
img_012226.jpg            | 0.000
img_000817.jpg            | 0.000
img_011826.jpg            | 0.000
img_000524.jpg            | 0.000
img_000262.jpg            | 0.000
img_000235.jpg            | 0.000
img_014245.jpg            | 0.000
img_012179.jpg            | 0.000
img_000794.jpg            | 0.000
img_010176.jpg            | 0.000
img_011133.jpg            | 0.001
img_011437.jpg            | 0.002
img_000752.jpg            | 0.003
img_011574.jpg            | 0.004
img_011502.jpg            | 0.007
img_011171.jpg            | 0.008
img_011880.jpg            | 0.009
img_004184.jpg            | 0.010
img_002345.jpg            | 0.013
img_012021.jpg            | 0.013
img_013133.jpg            | 0.015
img_001393.jpg            | 0.017
img_004431.jpg            | 0.018
img_013293.jpg            | 0.018
img_000916.jpg            | 0.020
img_010827.jpg            | 0.020
img_014634.jpg            | 0.021
img_010833.jpg            | 0.021
img_012554.jpg            | 0.023
img_002169.jpg            | 0.023
img_012063.jpg            | 0.024
img_002420.jpg            | 0.027
img_011250.jpg            | 0.031
img_004733.jpg            | 0.031
img_011304.jpg            | 0.031
img_010175.jpg            | 0.034
img_000739.jpg            | 0.034
img_011796.jpg            | 0.034
img_001118.jpg            | 0.035
img_012091.jpg            | 0.035
img_010641.jpg            | 0.035
img_012001.jpg            | 0.036
img_013814.jpg            | 0.036
img_013107.jpg            | 0.036
img_001781.jpg            | 0.036
img_010829.jpg            | 0.037
img_013777.jpg            | 0.037
img_001855.jpg            | 0.037
img_011499.jpg            | 0.037
img_013092.jpg            | 0.037
img_011141.jpg            | 0.038
img_011203.jpg            | 0.040
img_002051.jpg            | 0.040
img_001074.jpg            | 0.041
img_011870.jpg            | 0.041
img_011113.jpg            | 0.041
img_011647.jpg            | 0.042
img_012343.jpg            | 0.043
img_010492.jpg            | 0.043
img_012714.jpg            | 0.043
img_000884.jpg            | 0.044
img_004039.jpg            | 0.044
img_011218.jpg            | 0.044
img_001830.jpg            | 0.044
img_010276.jpg            | 0.046
img_000948.jpg            | 0.047
img_004554.jpg            | 0.047
img_010499.jpg            | 0.047
img_003031.jpg            | 0.047
img_004195.jpg            | 0.048
img_010950.jpg            | 0.049
img_000137.jpg            | 0.050
img_001414.jpg            | 0.050
img_012827.jpg            | 0.051
img_000831.jpg            | 0.052
img_000749.jpg            | 0.052
img_003141.jpg            | 0.053
img_011248.jpg            | 0.053
img_014210.jpg            | 0.053
img_012238.jpg            | 0.054
img_011737.jpg            | 0.054
img_001768.jpg            | 0.054
img_003152.jpg            | 0.055
img_013297.jpg            | 0.055
img_010667.jpg            | 0.055
img_010682.jpg            | 0.055
img_001791.jpg            | 0.055
img_011767.jpg            | 0.055
img_014888.jpg            | 0.056
img_003809.jpg            | 0.056
img_001090.jpg            | 0.056
img_004202.jpg            | 0.056
img_004458.jpg            | 0.056
img_012996.jpg            | 0.056
img_001067.jpg            | 0.057
img_010595.jpg            | 0.057
img_013007.jpg            | 0.057
img_001315.jpg            | 0.057
img_012698.jpg            | 0.057
img_012956.jpg            | 0.058
img_002723.jpg            | 0.058
img_012221.jpg            | 0.058
img_010649.jpg            | 0.058
img_002319.jpg            | 0.058
img_013619.jpg            | 0.058
img_010775.jpg            | 0.059
img_010429.jpg            | 0.059
img_014007.jpg            | 0.059
img_003038.jpg            | 0.059
img_010541.jpg            | 0.060
img_011536.jpg            | 0.060
img_012706.jpg            | 0.060
img_001363.jpg            | 0.060
img_010653.jpg            | 0.060
img_011884.jpg            | 0.060
img_010767.jpg            | 0.060
img_010671.jpg            | 0.060
img_011319.jpg            | 0.061
img_000241.jpg            | 0.061
img_010606.jpg            | 0.061
img_010728.jpg            | 0.061
img_010128.jpg            | 0.061
img_013821.jpg            | 0.062
img_000915.jpg            | 0.062
img_013386.jpg            | 0.062
img_003984.jpg            | 0.062
img_011491.jpg            | 0.062
img_010447.jpg            | 0.063
img_013568.jpg            | 0.063
img_012855.jpg            | 0.063
img_010585.jpg            | 0.063
img_011080.jpg            | 0.063
img_013512.jpg            | 0.063
img_010342.jpg            | 0.063
img_010158.jpg            | 0.063
img_010550.jpg            | 0.063
img_010286.jpg            | 0.064
img_012802.jpg            | 0.064
img_004641.jpg            | 0.064
img_012311.jpg            | 0.064
img_010651.jpg            | 0.064
img_011780.jpg            | 0.064
img_013740.jpg            | 0.064
img_013957.jpg            | 0.064
img_011465.jpg            | 0.064
img_013143.jpg            | 0.064
img_004706.jpg            | 0.064
img_002149.jpg            | 0.065
img_013549.jpg            | 0.065
img_002806.jpg            | 0.065
img_012082.jpg            | 0.065
img_012794.jpg            | 0.066
img_002691.jpg            | 0.066
img_002973.jpg            | 0.066
img_001250.jpg            | 0.066
img_002707.jpg            | 0.066
img_000789.jpg            | 0.066
img_013485.jpg            | 0.066
img_011398.jpg            | 0.067
img_010271.jpg            | 0.067
img_011200.jpg            | 0.067
img_012737.jpg            | 0.067
img_000435.jpg            | 0.067
img_001985.jpg            | 0.067
img_001501.jpg            | 0.068
img_013381.jpg            | 0.068
img_012684.jpg            | 0.068
img_012904.jpg            | 0.068
img_011492.jpg            | 0.068
img_010438.jpg            | 0.068
img_011189.jpg            | 0.069
img_013443.jpg            | 0.069
img_011904.jpg            | 0.069
img_010289.jpg            | 0.070
img_013817.jpg            | 0.070
img_012603.jpg            | 0.070
img_003945.jpg            | 0.070
img_003438.jpg            | 0.070
img_003920.jpg            | 0.071
img_011012.jpg            | 0.071
img_013588.jpg            | 0.071
img_010021.jpg            | 0.071
img_012520.jpg            | 0.071
img_012259.jpg            | 0.072
img_012642.jpg            | 0.072
img_012214.jpg            | 0.072
img_013459.jpg            | 0.072
img_002559.jpg            | 0.072
img_000507.jpg            | 0.073
img_002591.jpg            | 0.073
img_001138.jpg            | 0.073
img_002379.jpg            | 0.074
img_002423.jpg            | 0.074
img_003006.jpg            | 0.074
img_004146.jpg            | 0.074
img_003207.jpg            | 0.075
img_000075.jpg            | 0.075
img_004662.jpg            | 0.075
img_011100.jpg            | 0.075
img_012866.jpg            | 0.075
img_010077.jpg            | 0.076
img_000569.jpg            | 0.076
img_000557.jpg            | 0.076
img_012779.jpg            | 0.077
img_011485.jpg            | 0.077
img_004796.jpg            | 0.077
img_002338.jpg            | 0.077
img_012559.jpg            | 0.077
img_001416.jpg            | 0.078
img_010803.jpg            | 0.078
img_002139.jpg            | 0.078
img_002029.jpg            | 0.078
img_002728.jpg            | 0.079
img_011269.jpg            | 0.079
img_002083.jpg            | 0.079
img_001458.jpg            | 0.079
img_010469.jpg            | 0.079
img_000988.jpg            | 0.079
img_002949.jpg            | 0.080
img_000568.jpg            | 0.080
img_013281.jpg            | 0.080
img_004936.jpg            | 0.080
img_004692.jpg            | 0.080
img_002980.jpg            | 0.081
img_003339.jpg            | 0.081
img_002001.jpg            | 0.081
img_000534.jpg            | 0.081
img_001682.jpg            | 0.081
img_003190.jpg            | 0.082
img_011588.jpg            | 0.082
img_003212.jpg            | 0.082
img_002955.jpg            | 0.083
img_003055.jpg            | 0.083
img_011711.jpg            | 0.083
img_013519.jpg            | 0.083
img_003345.jpg            | 0.084
img_002546.jpg            | 0.084
img_003723.jpg            | 0.084
img_001993.jpg            | 0.084
img_004696.jpg            | 0.084
img_000210.jpg            | 0.085
img_001502.jpg            | 0.085
img_000646.jpg            | 0.085
img_001920.jpg            | 0.085
img_013078.jpg            | 0.085
img_001536.jpg            | 0.086
img_002506.jpg            | 0.086
img_003159.jpg            | 0.086
img_012065.jpg            | 0.086
img_002502.jpg            | 0.086
img_010257.jpg            | 0.086
img_012852.jpg            | 0.086
img_004042.jpg            | 0.086
img_001449.jpg            | 0.087
img_002644.jpg            | 0.087
img_001605.jpg            | 0.087
img_001975.jpg            | 0.087
img_002403.jpg            | 0.087
img_002822.jpg            | 0.087
img_004653.jpg            | 0.087
img_000971.jpg            | 0.088
img_001978.jpg            | 0.088
img_011316.jpg            | 0.088
img_004467.jpg            | 0.088
img_002664.jpg            | 0.089
img_003417.jpg            | 0.089
img_002704.jpg            | 0.089
img_004868.jpg            | 0.089
img_002020.jpg            | 0.089
img_014422.jpg            | 0.089
img_002972.jpg            | 0.090
img_013510.jpg            | 0.090
img_001997.jpg            | 0.090
img_004694.jpg            | 0.090
img_004657.jpg            | 0.090
img_000873.jpg            | 0.090
img_002599.jpg            | 0.090
img_004033.jpg            | 0.090
img_002088.jpg            | 0.091
img_012607.jpg            | 0.091
img_003167.jpg            | 0.091
img_003799.jpg            | 0.091
img_001673.jpg            | 0.092
img_002574.jpg            | 0.092
img_001015.jpg            | 0.092
img_003228.jpg            | 0.092
img_003138.jpg            | 0.092
img_003198.jpg            | 0.093
img_000062.jpg            | 0.093
img_003333.jpg            | 0.093
img_012814.jpg            | 0.094
img_012425.jpg            | 0.094
img_010144.jpg            | 0.094
img_003834.jpg            | 0.094
img_003042.jpg            | 0.094
img_002397.jpg            | 0.094
img_003724.jpg            | 0.094
img_003298.jpg            | 0.095
img_011679.jpg            | 0.095
img_001329.jpg            | 0.095
img_011963.jpg            | 0.095
img_002198.jpg            | 0.095
img_004563.jpg            | 0.095
img_002298.jpg            | 0.095
img_003844.jpg            | 0.096
img_002354.jpg            | 0.096
img_003221.jpg            | 0.096
img_000813.jpg            | 0.096
img_002653.jpg            | 0.096
img_002393.jpg            | 0.096
img_010136.jpg            | 0.096
img_004024.jpg            | 0.097
img_013670.jpg            | 0.097
img_004715.jpg            | 0.097
img_003301.jpg            | 0.097
img_002247.jpg            | 0.098
img_000474.jpg            | 0.098
img_002579.jpg            | 0.098
img_001952.jpg            | 0.099
img_002714.jpg            | 0.099
img_004535.jpg            | 0.099
img_000479.jpg            | 0.100
img_001161.jpg            | 0.100
img_004334.jpg            | 0.100
img_001816.jpg            | 0.100
img_002957.jpg            | 0.100
img_003239.jpg            | 0.100
img_000168.jpg            | 0.101
img_002810.jpg            | 0.102
img_010412.jpg            | 0.102
img_013370.jpg            | 0.102
img_002630.jpg            | 0.102
img_000914.jpg            | 0.103
img_003493.jpg            | 0.103
img_000811.jpg            | 0.104
img_011949.jpg            | 0.104
img_002529.jpg            | 0.104
img_001960.jpg            | 0.104
img_004925.jpg            | 0.104
img_004454.jpg            | 0.105
img_002402.jpg            | 0.105
img_003371.jpg            | 0.105
img_003852.jpg            | 0.105
img_012790.jpg            | 0.105
img_004870.jpg            | 0.106
img_003083.jpg            | 0.107
img_003129.jpg            | 0.107
img_003510.jpg            | 0.107
img_003080.jpg            | 0.107
img_000413.jpg            | 0.107
img_010699.jpg            | 0.109
img_002808.jpg            | 0.110
img_002477.jpg            | 0.111
img_003009.jpg            | 0.111
img_001481.jpg            | 0.111
img_000226.jpg            | 0.112
img_014033.jpg            | 0.112
img_001534.jpg            | 0.112
img_000717.jpg            | 0.113
img_003297.jpg            | 0.114
img_004059.jpg            | 0.115
img_000755.jpg            | 0.115
img_002246.jpg            | 0.115
img_001701.jpg            | 0.116
img_004452.jpg            | 0.116
img_003259.jpg            | 0.116
img_004804.jpg            | 0.116
img_010670.jpg            | 0.116
img_004313.jpg            | 0.116
img_003500.jpg            | 0.117
img_003158.jpg            | 0.117
img_002631.jpg            | 0.119
img_003522.jpg            | 0.119
img_001610.jpg            | 0.119
img_002652.jpg            | 0.120
img_001917.jpg            | 0.121
img_003351.jpg            | 0.121
img_012500.jpg            | 0.121
img_004712.jpg            | 0.121
img_000335.jpg            | 0.121
img_004929.jpg            | 0.122
img_000859.jpg            | 0.122
img_001251.jpg            | 0.123
img_002981.jpg            | 0.123
img_000976.jpg            | 0.124
img_001073.jpg            | 0.124
img_010312.jpg            | 0.124
img_003739.jpg            | 0.126
img_014611.jpg            | 0.126
img_010404.jpg            | 0.126
img_004569.jpg            | 0.127
img_002217.jpg            | 0.128
img_001783.jpg            | 0.129
img_002734.jpg            | 0.129
img_003966.jpg            | 0.129
img_011760.jpg            | 0.129
img_004087.jpg            | 0.130
img_002378.jpg            | 0.131
img_001592.jpg            | 0.132
img_001211.jpg            | 0.132
img_002250.jpg            | 0.133
img_012153.jpg            | 0.134
img_013349.jpg            | 0.134
img_000889.jpg            | 0.135
img_002021.jpg            | 0.135
img_012700.jpg            | 0.135
img_011134.jpg            | 0.136
img_012767.jpg            | 0.136
img_012604.jpg            | 0.137
img_012918.jpg            | 0.137
img_012456.jpg            | 0.138
img_001603.jpg            | 0.139
img_013397.jpg            | 0.139
img_002758.jpg            | 0.139
img_013886.jpg            | 0.140
img_002517.jpg            | 0.140
img_001491.jpg            | 0.140
img_001305.jpg            | 0.140
img_003477.jpg            | 0.141
img_004049.jpg            | 0.142
img_004931.jpg            | 0.143
img_012421.jpg            | 0.143
img_004811.jpg            | 0.144
img_004190.jpg            | 0.145
img_000772.jpg            | 0.145
img_002160.jpg            | 0.146
img_004755.jpg            | 0.146
img_012416.jpg            | 0.147
img_012818.jpg            | 0.148
img_012875.jpg            | 0.148
img_013315.jpg            | 0.149
img_011592.jpg            | 0.151
img_000969.jpg            | 0.152
img_003191.jpg            | 0.154
img_012499.jpg            | 0.155
img_011459.jpg            | 0.156
img_004944.jpg            | 0.157
img_002952.jpg            | 0.158
img_011658.jpg            | 0.160
img_011888.jpg            | 0.160
img_003859.jpg            | 0.161
img_004685.jpg            | 0.161
img_012950.jpg            | 0.162
img_002571.jpg            | 0.162
img_013115.jpg            | 0.162
img_014092.jpg            | 0.163
img_012187.jpg            | 0.163
img_012354.jpg            | 0.165
img_004713.jpg            | 0.166
img_011337.jpg            | 0.167
img_012330.jpg            | 0.168
img_012318.jpg            | 0.168
img_010088.jpg            | 0.168
img_011913.jpg            | 0.168
img_003980.jpg            | 0.169
img_001125.jpg            | 0.169
img_012797.jpg            | 0.172
img_011196.jpg            | 0.173
img_001969.jpg            | 0.174
img_011585.jpg            | 0.176
img_004731.jpg            | 0.176
img_004990.jpg            | 0.178
img_012323.jpg            | 0.178
img_004883.jpg            | 0.178
img_014909.jpg            | 0.179
img_001351.jpg            | 0.180
img_004555.jpg            | 0.180
img_004899.jpg            | 0.182
img_004730.jpg            | 0.183
img_000121.jpg            | 0.183
img_002242.jpg            | 0.184
img_000430.jpg            | 0.185
img_000503.jpg            | 0.187
img_004704.jpg            | 0.187
img_011243.jpg            | 0.187
img_002413.jpg            | 0.188
img_004690.jpg            | 0.189
img_012334.jpg            | 0.190
img_002915.jpg            | 0.190
img_003813.jpg            | 0.190
img_002743.jpg            | 0.190
img_002333.jpg            | 0.191
img_003290.jpg            | 0.191
img_011490.jpg            | 0.195
img_004453.jpg            | 0.196
img_001175.jpg            | 0.196
img_000393.jpg            | 0.197
img_003071.jpg            | 0.197
img_013791.jpg            | 0.197
img_010122.jpg            | 0.198
img_004862.jpg            | 0.200
img_001795.jpg            | 0.201
img_003807.jpg            | 0.201
img_001054.jpg            | 0.202
img_011126.jpg            | 0.202
img_001331.jpg            | 0.202
img_004203.jpg            | 0.203
img_014176.jpg            | 0.207
img_011307.jpg            | 0.208
img_001068.jpg            | 0.208
img_012812.jpg            | 0.209
img_002584.jpg            | 0.209
img_004483.jpg            | 0.210
img_012572.jpg            | 0.210
img_001568.jpg            | 0.210
img_004522.jpg            | 0.211
img_004945.jpg            | 0.211
img_012169.jpg            | 0.211
img_011520.jpg            | 0.214
img_004019.jpg            | 0.214
img_003275.jpg            | 0.214
img_014013.jpg            | 0.214
img_004388.jpg            | 0.215
img_002828.jpg            | 0.215
img_001426.jpg            | 0.215
img_000288.jpg            | 0.216
img_011972.jpg            | 0.217
img_004040.jpg            | 0.218
img_002234.jpg            | 0.218
img_004995.jpg            | 0.219
img_014319.jpg            | 0.219
img_000963.jpg            | 0.219
img_002735.jpg            | 0.220
img_002232.jpg            | 0.222
img_010208.jpg            | 0.222
img_004794.jpg            | 0.223
img_000355.jpg            | 0.224
img_001861.jpg            | 0.224
img_004173.jpg            | 0.225
img_003498.jpg            | 0.225
img_000023.jpg            | 0.225
img_004969.jpg            | 0.225
img_001212.jpg            | 0.225
img_003194.jpg            | 0.226
img_001376.jpg            | 0.226
img_013164.jpg            | 0.226
img_010521.jpg            | 0.227
img_002558.jpg            | 0.228
img_004004.jpg            | 0.228
img_011186.jpg            | 0.228
img_013934.jpg            | 0.229
img_014297.jpg            | 0.229
img_010746.jpg            | 0.229
img_000500.jpg            | 0.230
img_000846.jpg            | 0.230
img_003824.jpg            | 0.231
img_000493.jpg            | 0.231
img_012103.jpg            | 0.231
img_012251.jpg            | 0.231
img_004193.jpg            | 0.231
img_001950.jpg            | 0.232
img_012707.jpg            | 0.233
img_000954.jpg            | 0.233
img_000630.jpg            | 0.234
img_011281.jpg            | 0.235
img_003288.jpg            | 0.236
img_004085.jpg            | 0.236
img_013230.jpg            | 0.237
img_002802.jpg            | 0.237
img_003929.jpg            | 0.237
img_014987.jpg            | 0.238
img_004417.jpg            | 0.239
img_003416.jpg            | 0.239
img_003127.jpg            | 0.240
img_011099.jpg            | 0.240
img_014283.jpg            | 0.242
img_003938.jpg            | 0.242
img_001500.jpg            | 0.242
img_014694.jpg            | 0.243
img_013739.jpg            | 0.243
img_011552.jpg            | 0.245
img_004973.jpg            | 0.246
img_002216.jpg            | 0.247
img_000025.jpg            | 0.247
img_000059.jpg            | 0.249
img_003960.jpg            | 0.249
img_000060.jpg            | 0.249
img_001483.jpg            | 0.254
img_000984.jpg            | 0.255
img_013091.jpg            | 0.255
img_010816.jpg            | 0.256
img_000281.jpg            | 0.257
img_004681.jpg            | 0.258
img_004843.jpg            | 0.258
img_014631.jpg            | 0.259
img_004046.jpg            | 0.259
img_002097.jpg            | 0.259
img_003540.jpg            | 0.259
img_003696.jpg            | 0.260
img_003517.jpg            | 0.262
img_004223.jpg            | 0.263
img_011494.jpg            | 0.263
img_012704.jpg            | 0.264
img_003307.jpg            | 0.264
img_001452.jpg            | 0.265
img_001852.jpg            | 0.265
img_004922.jpg            | 0.267
img_002555.jpg            | 0.268
img_004134.jpg            | 0.268
img_000030.jpg            | 0.269
img_003240.jpg            | 0.269
img_002842.jpg            | 0.269
img_004541.jpg            | 0.269
img_003969.jpg            | 0.269
img_013475.jpg            | 0.270
img_003989.jpg            | 0.270
img_001180.jpg            | 0.270
img_003403.jpg            | 0.271
img_001582.jpg            | 0.271
img_003625.jpg            | 0.272
img_000313.jpg            | 0.273
img_004609.jpg            | 0.273
img_002530.jpg            | 0.274
img_013590.jpg            | 0.274
img_003879.jpg            | 0.275
img_004472.jpg            | 0.278
img_003639.jpg            | 0.278
img_002583.jpg            | 0.279
img_004965.jpg            | 0.282
img_003981.jpg            | 0.284
img_000273.jpg            | 0.284
img_000989.jpg            | 0.285
img_002343.jpg            | 0.285
img_002472.jpg            | 0.285
img_001720.jpg            | 0.285
img_013706.jpg            | 0.285
img_001697.jpg            | 0.286
img_014280.jpg            | 0.287
img_002371.jpg            | 0.287
img_004009.jpg            | 0.288
img_003968.jpg            | 0.289
img_003265.jpg            | 0.289
img_014623.jpg            | 0.290
img_000613.jpg            | 0.292
img_000939.jpg            | 0.292
img_002929.jpg            | 0.292
img_000429.jpg            | 0.292
img_013065.jpg            | 0.292
img_010752.jpg            | 0.293
img_003358.jpg            | 0.293
img_003037.jpg            | 0.295
img_000127.jpg            | 0.295
img_001069.jpg            | 0.296
img_000911.jpg            | 0.296
img_004997.jpg            | 0.296
img_001842.jpg            | 0.297
img_000231.jpg            | 0.297
img_013198.jpg            | 0.298
img_003720.jpg            | 0.298
img_011363.jpg            | 0.298
img_004736.jpg            | 0.298
img_004915.jpg            | 0.298
img_004816.jpg            | 0.298
img_002838.jpg            | 0.299
img_004159.jpg            | 0.299
img_000829.jpg            | 0.299
img_004834.jpg            | 0.300
img_013754.jpg            | 0.300
img_003911.jpg            | 0.301
img_011891.jpg            | 0.302
img_003387.jpg            | 0.303
img_003971.jpg            | 0.304
img_001437.jpg            | 0.304
img_003475.jpg            | 0.305
img_013350.jpg            | 0.305
img_004695.jpg            | 0.306
img_000423.jpg            | 0.306
img_004697.jpg            | 0.306
img_012955.jpg            | 0.307
img_001433.jpg            | 0.307
img_010250.jpg            | 0.307
img_004201.jpg            | 0.307
img_000466.jpg            | 0.307
img_004850.jpg            | 0.309
img_004648.jpg            | 0.309
img_003182.jpg            | 0.310
img_003537.jpg            | 0.311
img_013642.jpg            | 0.311
img_000837.jpg            | 0.313
img_004975.jpg            | 0.314
img_004848.jpg            | 0.314
img_011646.jpg            | 0.314
img_003153.jpg            | 0.315
img_013949.jpg            | 0.316
img_010801.jpg            | 0.316
img_004669.jpg            | 0.316
img_002594.jpg            | 0.318
img_000766.jpg            | 0.318
img_001038.jpg            | 0.319
img_004814.jpg            | 0.319
img_013412.jpg            | 0.322
img_012109.jpg            | 0.322
img_013385.jpg            | 0.322
img_011590.jpg            | 0.323
img_004213.jpg            | 0.324
img_011077.jpg            | 0.324
img_003410.jpg            | 0.325
img_010663.jpg            | 0.325
img_001085.jpg            | 0.326
img_003935.jpg            | 0.326
img_004772.jpg            | 0.326
img_002561.jpg            | 0.326
img_003993.jpg            | 0.327
img_001213.jpg            | 0.328
img_010290.jpg            | 0.329
img_011452.jpg            | 0.330
img_013555.jpg            | 0.330
img_004058.jpg            | 0.331
img_012784.jpg            | 0.331
img_011009.jpg            | 0.331
img_000219.jpg            | 0.331
img_011380.jpg            | 0.331
img_014632.jpg            | 0.332
img_014677.jpg            | 0.332
img_000702.jpg            | 0.332
img_002554.jpg            | 0.333
img_013684.jpg            | 0.333
img_004840.jpg            | 0.333
img_004894.jpg            | 0.334
img_010326.jpg            | 0.334
img_012128.jpg            | 0.334
img_010807.jpg            | 0.335
img_012859.jpg            | 0.335
img_004185.jpg            | 0.336
img_012674.jpg            | 0.336
img_002243.jpg            | 0.337
img_004749.jpg            | 0.338
img_002850.jpg            | 0.338
img_001171.jpg            | 0.338
img_010675.jpg            | 0.338
img_002381.jpg            | 0.338
img_000482.jpg            | 0.338
img_000157.jpg            | 0.338
img_010237.jpg            | 0.338
img_011841.jpg            | 0.339
img_000640.jpg            | 0.339
img_001172.jpg            | 0.339
img_010145.jpg            | 0.339
img_003801.jpg            | 0.340
img_011578.jpg            | 0.341
img_001875.jpg            | 0.341
img_002610.jpg            | 0.341
img_004211.jpg            | 0.341
img_003940.jpg            | 0.342
img_004473.jpg            | 0.342
img_001076.jpg            | 0.343
img_004208.jpg            | 0.343
img_013363.jpg            | 0.343
img_001785.jpg            | 0.344
img_002836.jpg            | 0.344
img_000180.jpg            | 0.344
img_013554.jpg            | 0.345
img_003634.jpg            | 0.345
img_000046.jpg            | 0.345
img_004533.jpg            | 0.345
img_012914.jpg            | 0.345
img_014877.jpg            | 0.346
img_013517.jpg            | 0.346
img_004934.jpg            | 0.347
img_013435.jpg            | 0.347
img_013603.jpg            | 0.348
img_002034.jpg            | 0.348
img_000652.jpg            | 0.349
img_003738.jpg            | 0.349
img_012589.jpg            | 0.350
img_000953.jpg            | 0.350
img_004031.jpg            | 0.350
img_003640.jpg            | 0.351
img_012526.jpg            | 0.351
img_002082.jpg            | 0.352
img_011016.jpg            | 0.352
img_010421.jpg            | 0.353
img_001107.jpg            | 0.353
img_003593.jpg            | 0.353
img_004016.jpg            | 0.353
img_004595.jpg            | 0.353
img_012597.jpg            | 0.354
img_004835.jpg            | 0.354
img_003998.jpg            | 0.355
img_004888.jpg            | 0.356
img_003711.jpg            | 0.356
img_002350.jpg            | 0.356
img_011969.jpg            | 0.357
img_010522.jpg            | 0.357
img_010449.jpg            | 0.358
img_012370.jpg            | 0.358
img_001143.jpg            | 0.358
img_004070.jpg            | 0.359
img_002434.jpg            | 0.359
img_004317.jpg            | 0.359
img_012269.jpg            | 0.359
img_010774.jpg            | 0.360
img_004176.jpg            | 0.360
img_012160.jpg            | 0.360
img_010751.jpg            | 0.360
img_012864.jpg            | 0.361
img_010366.jpg            | 0.362
img_011724.jpg            | 0.363
img_010642.jpg            | 0.363
img_014250.jpg            | 0.364
img_013898.jpg            | 0.364
img_000172.jpg            | 0.364
img_003967.jpg            | 0.365
img_003016.jpg            | 0.365
img_010279.jpg            | 0.366
img_011188.jpg            | 0.366
img_004885.jpg            | 0.367
img_002575.jpg            | 0.368
img_003213.jpg            | 0.368
img_004923.jpg            | 0.369
img_001709.jpg            | 0.369
img_000412.jpg            | 0.370
img_013436.jpg            | 0.371
img_013937.jpg            | 0.371
img_004623.jpg            | 0.372
img_001628.jpg            | 0.372
img_011800.jpg            | 0.374
img_000804.jpg            | 0.374
img_013182.jpg            | 0.375
img_012751.jpg            | 0.375
img_013019.jpg            | 0.375
img_010813.jpg            | 0.376
img_003458.jpg            | 0.377
img_000011.jpg            | 0.377
img_000605.jpg            | 0.378
img_013550.jpg            | 0.379
img_003322.jpg            | 0.379
img_003939.jpg            | 0.379
img_004683.jpg            | 0.379
img_003495.jpg            | 0.379
img_013917.jpg            | 0.379
img_003687.jpg            | 0.380
img_012042.jpg            | 0.380
img_003314.jpg            | 0.380
img_003708.jpg            | 0.382
img_003596.jpg            | 0.382
img_010511.jpg            | 0.382
img_012419.jpg            | 0.382
img_004105.jpg            | 0.383
img_012388.jpg            | 0.383
img_010686.jpg            | 0.384
img_011392.jpg            | 0.384
img_003927.jpg            | 0.384
img_004822.jpg            | 0.384
img_012452.jpg            | 0.384
img_013794.jpg            | 0.384
img_010108.jpg            | 0.385
img_004505.jpg            | 0.385
img_001724.jpg            | 0.385
img_001996.jpg            | 0.385
img_014976.jpg            | 0.385
img_002920.jpg            | 0.386
img_010673.jpg            | 0.386
img_001812.jpg            | 0.386
img_001375.jpg            | 0.386
img_013460.jpg            | 0.386
img_012753.jpg            | 0.386
img_000314.jpg            | 0.386
img_002768.jpg            | 0.387
img_011215.jpg            | 0.388
img_004769.jpg            | 0.388
img_011027.jpg            | 0.388
img_011855.jpg            | 0.388
img_014684.jpg            | 0.389
img_001984.jpg            | 0.389
img_014524.jpg            | 0.390
img_002052.jpg            | 0.390
img_013022.jpg            | 0.390
img_003174.jpg            | 0.390
img_001291.jpg            | 0.391
img_001263.jpg            | 0.391
img_014444.jpg            | 0.392
img_010997.jpg            | 0.393
img_011164.jpg            | 0.393
img_004909.jpg            | 0.393
img_004047.jpg            | 0.394
img_003547.jpg            | 0.394
img_002861.jpg            | 0.394
img_012206.jpg            | 0.395
img_014666.jpg            | 0.395
img_014287.jpg            | 0.395
img_013421.jpg            | 0.395
img_012869.jpg            | 0.395
img_003812.jpg            | 0.396
img_003130.jpg            | 0.396
img_002543.jpg            | 0.396
img_012929.jpg            | 0.397
img_000271.jpg            | 0.398
img_003658.jpg            | 0.398
img_000119.jpg            | 0.398
img_010446.jpg            | 0.398
img_014855.jpg            | 0.399
img_004729.jpg            | 0.400
img_013137.jpg            | 0.400
img_002289.jpg            | 0.400
img_000514.jpg            | 0.401
img_013774.jpg            | 0.401
img_000533.jpg            | 0.401
img_013974.jpg            | 0.401
img_014618.jpg            | 0.402
img_010848.jpg            | 0.402
img_001055.jpg            | 0.403
img_000703.jpg            | 0.403
img_004924.jpg            | 0.403
img_002854.jpg            | 0.403
img_011143.jpg            | 0.404
img_001249.jpg            | 0.404
img_012420.jpg            | 0.404
img_004056.jpg            | 0.404
img_003483.jpg            | 0.404
img_001326.jpg            | 0.404
img_000365.jpg            | 0.405
img_004057.jpg            | 0.406
img_014241.jpg            | 0.406
img_000920.jpg            | 0.408
img_001585.jpg            | 0.408
img_001947.jpg            | 0.408
img_000584.jpg            | 0.408
img_010200.jpg            | 0.408
img_001151.jpg            | 0.409
img_003760.jpg            | 0.409
img_011630.jpg            | 0.409
